created_at,date,time,timezone,username,name,place,tweet,language,mentions,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,retweet_id,reply_to
2020-12-08 21:01:23 UTC,2020-12-08,21:01:23,0,muslim_flower5,muslim flower🌸,,@Floki39263916 @AA_Avocats @T_Bouhafs Je t'explique dans toutes les religions certaines choses sont des pêchers. Sinon qu'est ce qui est liberticide ?,fr,,1,0,3,[],[],https://twitter.com/muslim_flower5/status/1336415600869060612,False,,,Floki39263916|AA_Avocats|T_Bouhafs
2020-12-08 21:00:21 UTC,2020-12-08,21:00:21,0,floki39263916,Belzébuth,,@muslim_flower5 @AA_Avocats @T_Bouhafs Il faut vraiment que je te fasse la liste des interdits ?,fr,,1,0,1,[],[],https://twitter.com/Floki39263916/status/1336415339886809091,False,,,muslim_flower5|AA_Avocats|T_Bouhafs
2020-12-08 20:58:58 UTC,2020-12-08,20:58:58,0,marcbxl,Gilet Jojo,,"@SamGontier Et quand la police saisit le téléphone de @T_Bouhafs, gaze et éborgne des manifestants, c'est conforme à la Constitution @AlainDuhamel ? C'est pas votre frère le spécialiste de la Constitution sur @LCI ?",fr,t_bouhafs|alainduhamel|lci,0,0,0,[],[],https://twitter.com/Marcbxl/status/1336414991600201729,False,,,SamGontier
2020-12-08 20:54:55 UTC,2020-12-08,20:54:55,0,muslim_flower5,muslim flower🌸,,@Floki39263916 @AA_Avocats @T_Bouhafs Liberticide en quoi ?,fr,,0,0,1,[],[],https://twitter.com/muslim_flower5/status/1336413972979982336,False,,,Floki39263916|AA_Avocats|T_Bouhafs
2020-12-08 20:54:04 UTC,2020-12-08,20:54:04,0,floki39263916,Belzébuth,,@muslim_flower5 @AA_Avocats @T_Bouhafs On entend jamais parlé des autres religions en mal . La seul et liberticides à souhait c'est l'islam .,fr,,1,0,0,[],[],https://twitter.com/Floki39263916/status/1336413758994911234,False,,,muslim_flower5|AA_Avocats|T_Bouhafs
2020-12-08 20:51:51 UTC,2020-12-08,20:51:51,0,floki39263916,Belzébuth,,"@T_Bouhafs En même temps tu mérites pas mieux , tu traites tout ceux en désaccord avec toi de raciste ( ton fond de commerce ) . La France ne l'ai tellement pas qu'on te laisse déverser ta haine contre elle .  Dans d'autres pays et notamment celui de tes origines tu serais déjà en orison",fr,,0,0,1,[],[],https://twitter.com/Floki39263916/status/1336413202415030275,False,,,T_Bouhafs
2020-12-08 20:48:43 UTC,2020-12-08,20:48:43,0,floki39263916,Belzébuth,,"@T_Bouhafs Arabe de service ,qui sont mille fois plus respectable que toi .",fr,,0,0,0,[],[],https://twitter.com/Floki39263916/status/1336412416071053313,False,,,T_Bouhafs
2020-12-08 20:47:15 UTC,2020-12-08,20:47:15,0,bibih26095523,Bibi H,,"@fondation86 @RedwaneTelha @T_Bouhafs Je vous parle des mamans qui ne travaillent pas, qui élèvent leurs enfants tous scolarisés en journée.",fr,,0,0,0,[],[],https://twitter.com/BibiH26095523/status/1336412043407224847,False,,,fondation86|RedwaneTelha|T_Bouhafs
2020-12-08 20:47:02 UTC,2020-12-08,20:47:02,0,floki39263916,Belzébuth,,"@T_Bouhafs Il à raison ! Sinon tu ne serais même pas journaliste . On est pas raciste ,on aime pas la racaille dont tu fais parti. N'oublie pas on est pas tous des metrosexuel parisien .",fr,,0,0,1,[],[],https://twitter.com/Floki39263916/status/1336411989887885315,False,,,T_Bouhafs
2020-12-08 20:46:24 UTC,2020-12-08,20:46:24,0,muslim_flower5,muslim flower🌸,,@Floki39263916 @AA_Avocats @T_Bouhafs Attention beaucoup de musulmans dans la haute sphère de l'Etat. 😱🤭🤭🤭 Allez respire et éteins ta télévision ça ira mieux. 😉,fr,,2,0,4,[],[],https://twitter.com/muslim_flower5/status/1336411829183131651,False,,,Floki39263916|AA_Avocats|T_Bouhafs
2020-12-08 20:45:09 UTC,2020-12-08,20:45:09,0,galliju,Julien.,,@GaccioB retweet depuis son canapé le tweet de @T_Bouhafs. Il est révolté !,fr,gacciob|t_bouhafs,1,0,1,[],[],https://twitter.com/Galliju/status/1336411515143008257,False,,,
2020-12-08 20:44:48 UTC,2020-12-08,20:44:48,0,banalcommetout,BanalCommeTout,,"@T_Bouhafs @ju_ju1717 Je ne fais pas le malin. Je pourrais m'expliquer. Mieux, je conseille ce bon docu. en entier.. Notamment sur le changement de réflexion (avec les gilets jaunes) après la grosse manif du 16 mars : à la fois géante et invisible.  --&gt; Désobéissant.e.s !  https://t.co/CDESdhwOYi",fr,,0,0,0,[],[],https://twitter.com/BanalCommeTout/status/1336411426496405507,False,,,T_Bouhafs|ju_ju1717
2020-12-08 20:44:27 UTC,2020-12-08,20:44:27,0,gbleublancrouge,Generation Bleu-Blanc-Rouge,,@DamienRieu @LePolemiste_fr @T_Bouhafs ATTENTION !! Il pourrait vous bloquer !,fr,,0,0,0,[],[],https://twitter.com/GBleuBlancRouge/status/1336411342144679936,False,,,DamienRieu|LePolemiste_fr|T_Bouhafs
2020-12-08 20:44:16 UTC,2020-12-08,20:44:16,0,floki39263916,Belzébuth,,@AA_Avocats @T_Bouhafs La seule religion problématique en France est l'islam . Il n'y à rien de plus invasif et intrusif que cette religion . Elle est mortifère,fr,,1,0,0,[],[],https://twitter.com/Floki39263916/status/1336411292379324416,False,,,AA_Avocats|T_Bouhafs
2020-12-08 20:43:48 UTC,2020-12-08,20:43:48,0,galliju,Julien.,,@T_Bouhafs aurait filmé la scène et dénonce un act islamophobe !,fr,t_bouhafs,2,0,2,[],[],https://twitter.com/Galliju/status/1336411178457829378,False,,,
2020-12-08 20:41:18 UTC,2020-12-08,20:41:18,0,laprofdoc5,laprofdoc,,Les réformes qui passent... Faire monter la pression pour mieux réprimer 🤔 @Mediapart @LeMediaTV @stylos_les @libe @JFaerber @anticor_org @T_Bouhafs @Brevesdepresse @AA_Avocats @EnModeMacaron,fr,mediapart|lemediatv|stylos_les|libe|jfaerber|anticor_org|t_bouhafs|brevesdepresse|aa_avocats|enmodemacaron,0,0,0,[],[],https://twitter.com/laprofdoc5/status/1336410549387747335,False,,,
2020-12-08 20:36:41 UTC,2020-12-08,20:36:41,0,dobe200703,Dobermann 🇨🇵,,@Christ_France13 @T_Bouhafs Les cons ne sont pas une race. Arrête d'essayer de prouver le contraire.,fr,t_bouhafs,0,0,0,[],[],https://twitter.com/dobe200703/status/1336409383912284160,False,,,Christ_France13
2020-12-08 20:32:41 UTC,2020-12-08,20:32:41,0,pykratec,Pykrate Circus,,@Poulin2012 @T_Bouhafs @GaspardGlanz Ah oui c'est le mec qui montre la misère social et ses conséquences comme on va au zoo! #touristedelamisere,fr,,0,0,0,['touristedelamisere'],[],https://twitter.com/PykrateC/status/1336408379712008200,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 20:30:30 UTC,2020-12-08,20:30:30,0,pykratec,Pykrate Circus,,@Poulin2012 @T_Bouhafs @GaspardGlanz Bernard qui??,fr,,1,0,0,[],[],https://twitter.com/PykrateC/status/1336407831080210435,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 20:29:15 UTC,2020-12-08,20:29:15,0,ekip667_bmf,Freeze Raël,,@Scquickk @GingerellaL @DamienRieu @T_Bouhafs Un peu comme moi,fr,,1,0,0,[],[],https://twitter.com/Ekip667_BMF/status/1336407513114292226,False,,,Scquickk|GingerellaL|DamienRieu|T_Bouhafs
2020-12-08 20:18:47 UTC,2020-12-08,20:18:47,0,madoviola,MadoViola✊,,"@Poulin2012 @T_Bouhafs @GaspardGlanz Oui oui M de la Renardière, animateur de son état,a des connaissances sur tout et parle d’un ton docte, aussi bien de renard que d’anarchie. Pour le renard, on serait tenté de le croire, vu ses lettres de noblesse... pour le reste, ça ne vaut rien : idées reçues qu’il colporte.",fr,,0,0,0,[],[],https://twitter.com/MadoViola/status/1336404881524011009,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 20:17:25 UTC,2020-12-08,20:17:25,0,vradime,Rhume 19,,"@T_Bouhafs @s_assbague bavure policière, encore ! Quand est-ce que ça cessera ???",fr,t_bouhafs|s_assbague,0,0,0,[],[],https://twitter.com/VRadime/status/1336404537712779265,False,https://twitter.com/AymericDurox/status/1336291072666984449,,
2020-12-08 20:08:57 UTC,2020-12-08,20:08:57,0,zmiuwzmiuw,Zmeuh,,"@Jul_es_9 @laveritepradama @T_Bouhafs Haha je vais voir ton profil, 1er retweet de bardela. Lol, ok bonne soiree",fr,,0,0,0,[],[],https://twitter.com/zmiuwzmiuw/status/1336402406964387842,False,,,Jul_es_9|laveritepradama|T_Bouhafs
2020-12-08 19:58:40 UTC,2020-12-08,19:58:40,0,francoislevel1,François Level,,@T_Bouhafs dégage !,fr,t_bouhafs,0,0,0,[],[],https://twitter.com/FrancoisLevel1/status/1336399819238215683,False,https://twitter.com/Christ_France13/status/1336314191075008512,,
2020-12-08 19:53:15 UTC,2020-12-08,19:53:15,0,mamelin14,Mamelin,,@LcrStefany @AiphanMarcel @millerofficiel @J_Rodrigues_Off @MaximeN_JDS @JulieGarnierFI @NaphtalineLeBon @spetsnagirl @T_Bouhafs @TaoualitAmar @AnasseKazib #RendezNousMarcel #FreeMarcelAiphan,und,,0,0,1,"['rendeznousmarcel', 'freemarcelaiphan']",[],https://twitter.com/mamelin14/status/1336398455896485893,False,,,LcrStefany|AiphanMarcel|millerofficiel|J_Rodrigues_Off|MaximeN_JDS|JulieGarnierFI|NaphtalineLeBon|spetsnagirl|T_Bouhafs|TaoualitAmar|AnasseKazib
2020-12-08 19:50:23 UTC,2020-12-08,19:50:23,0,ethel_haruki2,Ethel,,@LcrStefany @AiphanMarcel @millerofficiel @J_Rodrigues_Off @MaximeN_JDS @JulieGarnierFI @NaphtalineLeBon @spetsnagirl @T_Bouhafs @TaoualitAmar @AnasseKazib #RendezNousMarcel  @TwitterFrance  la mauvaise blague a assez duré !!,fr,twitterfrance,0,0,2,['rendeznousmarcel'],[],https://twitter.com/ethel_haruki2/status/1336397734564274188,False,,,LcrStefany|AiphanMarcel|millerofficiel|J_Rodrigues_Off|MaximeN_JDS|JulieGarnierFI|NaphtalineLeBon|spetsnagirl|T_Bouhafs|TaoualitAmar|AnasseKazib
2020-12-08 19:49:12 UTC,2020-12-08,19:49:12,0,julessrgt,LE J,,@MiroLeVrai @manwliee @sami_bouhafs vu que t’es pd tu ferais une bonne femme de ménage c’est pour ça,fr,,2,0,0,[],[],https://twitter.com/julessrgt/status/1336397434562424833,False,,,MiroLeVrai|manwliee|sami_bouhafs
2020-12-08 19:47:47 UTC,2020-12-08,19:47:47,0,jul_es_9,ju BG,,@zmiuwzmiuw @laveritepradama @T_Bouhafs La fourchette,fr,,1,0,0,[],[],https://twitter.com/Jul_es_9/status/1336397080810709004,False,,,zmiuwzmiuw|laveritepradama|T_Bouhafs
2020-12-08 19:47:40 UTC,2020-12-08,19:47:40,0,nvrvzux,dt10 🇫🇷 1686,,"@s_assbague et @T_Bouhafs même combat, 2 trous du cul",fr,s_assbague|t_bouhafs,0,0,0,[],[],https://twitter.com/nvrvzux/status/1336397051010150401,False,https://twitter.com/Matricule17/status/1336340359568269324,,
2020-12-08 19:46:34 UTC,2020-12-08,19:46:34,0,zmiuwzmiuw,Zmeuh,,@Jul_es_9 @laveritepradama @T_Bouhafs Quel criminel ?,es,,1,0,0,[],[],https://twitter.com/zmiuwzmiuw/status/1336396774357921793,False,,,Jul_es_9|laveritepradama|T_Bouhafs
2020-12-08 19:44:49 UTC,2020-12-08,19:44:49,0,zmiuwzmiuw,Zmeuh,,"@DufeuAntoine @laveritepradama @T_Bouhafs Si je te dis que j ai roule a 145 sur l autoroute, que jme suis fais prendre, que jai fais 48h de GAV et que ls policiers m ont menace de mettre des stup ds la voiture parceque je payais pas de suite, je ne pense pas que tu trouverais ca normal, meme si je suis en faute a la base",fr,,0,0,4,[],[],https://twitter.com/zmiuwzmiuw/status/1336396331225636871,False,,,DufeuAntoine|laveritepradama|T_Bouhafs
2020-12-08 19:44:05 UTC,2020-12-08,19:44:05,0,lcrstefany,✊💛Stefany 💛✊🏻,,Aidez-nous a récupéré @AiphanMarcel Suspendu pour une bannière jugée haineuse et pornographique  #FreeMarcelAiphan  #RendezNousMarcel   @millerofficiel @J_Rodrigues_Off @MaximeN_JDS @JulieGarnierFI @NaphtalineLeBon @spetsnagirl @T_Bouhafs @TaoualitAmar @AnasseKazib  https://t.co/70fLY349Mm,fr,aiphanmarcel|millerofficiel|j_rodrigues_off|maximen_jds|juliegarnierfi|naphtalinelebon|spetsnagirl|t_bouhafs|taoualitamar|anassekazib,2,10,17,"['freemarcelaiphan', 'rendeznousmarcel']",[],https://twitter.com/LcrStefany/status/1336396147875831822,False,https://twitter.com/Callystor/status/1336364270871785478,,
2020-12-08 19:42:05 UTC,2020-12-08,19:42:05,0,suikon4,Suikon,,"@_sadstatue @spostren @T_Bouhafs Même si il y’a eu une loi pour s’attaquer aux consommateurs de drogues récemment, si tu veux lutter contre la drogue tu t’attaques au producteur et aux vendeurs, logiquement",fr,,0,0,0,[],[],https://twitter.com/Suikon4/status/1336395644169293828,False,,,_sadstatue|spostren|T_Bouhafs
2020-12-08 19:40:49 UTC,2020-12-08,19:40:49,0,suikon4,Suikon,,"@_sadstatue @T_Bouhafs Aux USA il ya les stat ethnique Un noir a 9x plus de chance de se faire tué par un noir qu’un blanc. Mais on préfère pour un flic qui tue un noir (certe horrible) que pour ces guerre de gang qui butent pour un bout de trottoir. Là on fait BLM mais des chansons de rap, glorifiante",fr,,1,0,0,[],[],https://twitter.com/Suikon4/status/1336395328141094912,False,,,_sadstatue|T_Bouhafs
2020-12-08 19:40:34 UTC,2020-12-08,19:40:34,0,covidamus,covidamus,,@laveritepradama @T_Bouhafs La loi s applique à tout le monde. Il n y a pas histoire de racisme.   https://t.co/VMm4AHpO4H,fr,,0,0,0,[],[],https://twitter.com/covidamus/status/1336395261883584512,False,,,laveritepradama|T_Bouhafs
2020-12-08 19:39:54 UTC,2020-12-08,19:39:54,0,feigefr,Je s'appelle Groot🔻,,@GG_RMC Je vote pour @T_Bouhafs,fr,t_bouhafs,0,0,0,[],[],https://twitter.com/feigefr/status/1336395097580195841,False,,,GG_RMC
2020-12-08 19:38:59 UTC,2020-12-08,19:38:59,0,ouillebibs,BibsOuille,,"@DufeuAntoine @laveritepradama @T_Bouhafs Manifestement c'est dans l'air du temps de passer au-dessus des lois et de se plaindre que les lois sont trop strictes. Mon fils s'est marié en Suisse, j'ai pas eu le droit de faire voler des lanternes hein, donc des drones, ils se posent sans doute même pas la question",fr,,0,0,0,[],[],https://twitter.com/OuilleBibs/status/1336394866021064705,False,,,DufeuAntoine|laveritepradama|T_Bouhafs
2020-12-08 19:37:02 UTC,2020-12-08,19:37:02,0,suikon4,Suikon,,@_sadstatue @T_Bouhafs  https://t.co/e784NtI1WD leur politique d’immigration est très récente par rapport à nous et les effets qu’on connaît chez nous commence à apparaître. La tolérance ne risque pas de durer longtemps et le processus a commencé,fr,,1,0,0,[],[],https://twitter.com/Suikon4/status/1336394373228072961,False,,,_sadstatue|T_Bouhafs
2020-12-08 19:31:17 UTC,2020-12-08,19:31:17,0,micronus4,〓Micronus〓,,@Poulin2012 @T_Bouhafs @GaspardGlanz les vieux de la vieille on très peur de la nouvelle classe de journalistes qui bousculent les codes... Bernard de la Villardiere cherche à  protéger son pré carré embourgeoisé avec un mépris son classe abjecte..,fr,,0,0,0,[],[],https://twitter.com/Micronus4/status/1336392927027867649,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 19:26:07 UTC,2020-12-08,19:26:07,0,benpsykotique,Ben 🔻,,@Rowix4 @T_Bouhafs Ouais j'ai vu n*que leur m*ere,fr,,0,0,1,[],[],https://twitter.com/Benpsykotique/status/1336391627267584010,False,,,Rowix4|T_Bouhafs
2020-12-08 19:19:03 UTC,2020-12-08,19:19:03,0,kidcharlemagnea,KidCharlemagne,,"De retour après 7 jours de blocage. Blocage pour avoir posté la photo 1 dans un com de @T_Bouhafs et la photo 2 dans un com de @lauhaim. Pas d'insultes, pas de provocations ... juste du seum de gaucho 😆  https://t.co/ttFoOSLiKe",fr,t_bouhafs|lauhaim,0,0,3,[],[],https://twitter.com/KidCharlemagnea/status/1336389848421294080,False,,,
2020-12-08 19:10:16 UTC,2020-12-08,19:10:16,0,cbmghe,Christian Boudemaghe,,"Merci @T_Bouhafs et @brunoganz7 pour le boulot réalisé, ainsi qu’à tous les anonymes qui sortent leur téléphone et filment ça nous change de tous ces journaleux ( sans haine aucune)",fr,t_bouhafs|brunoganz7,0,0,0,[],[],https://twitter.com/CBMGHE/status/1336387637490442247,False,https://twitter.com/poulin2012/status/1336228878541615104,,
2020-12-08 19:09:32 UTC,2020-12-08,19:09:32,0,esansfrontiere,ecolo_sansfrontiere,,@laveritepradama @T_Bouhafs Ses cheveux il sont trop magnifiques,fr,,0,0,0,[],[],https://twitter.com/ESansfrontiere/status/1336387453037531138,False,,,laveritepradama|T_Bouhafs
2020-12-08 19:06:32 UTC,2020-12-08,19:06:32,0,indispofourche,Daguenet Halima,,@patnice63 @Poulin2012 @T_Bouhafs @GaspardGlanz 🤣🤣,und,,0,0,0,[],[],https://twitter.com/indispofourche/status/1336386698683551747,False,,,patnice63|Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 19:06:22 UTC,2020-12-08,19:06:22,0,simonbouvard,Simon Bouvard,,"@T_Bouhafs Caricature pas , même si c’est vrai la parole est pour tous c’est déjà bien qu’ils ont laissé l’autre au montage mdr même si au final j’ai limite l’impression que c’est à sa défaveur mtn",fr,,0,0,0,[],[],https://twitter.com/SimonBouvard/status/1336386655914168323,False,,,T_Bouhafs
2020-12-08 19:04:37 UTC,2020-12-08,19:04:37,0,dufeuantoine,antoine dufeu,,"@laveritepradama @T_Bouhafs Je précise que ma question n est pas du tout provocatrice, je veux juste comprendre",fr,,2,0,0,[],[],https://twitter.com/DufeuAntoine/status/1336386215965286404,False,,,laveritepradama|T_Bouhafs
2020-12-08 19:03:34 UTC,2020-12-08,19:03:34,0,indispofourche,Daguenet Halima,,"@Poulin2012 @T_Bouhafs @GaspardGlanz Il sait qu’il est has been,le futur c’est @GaspardGlanz @T_Bouhafs .",fr,gaspardglanz|t_bouhafs,0,0,0,[],[],https://twitter.com/indispofourche/status/1336385953234087941,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 19:03:14 UTC,2020-12-08,19:03:14,0,remy_pres,Président de la France par Intérim,,@PaulineBock @BeaulieuBap @T_Bouhafs,und,t_bouhafs,0,0,0,[],[],https://twitter.com/Remy_Pres/status/1336385866936311814,False,,,PaulineBock|BeaulieuBap
2020-12-08 19:02:30 UTC,2020-12-08,19:02:30,0,dufeuantoine,antoine dufeu,,"@laveritepradama @T_Bouhafs Une chose que je ne comprends pas... Pourquoi faire quelque chose quand on sait que c'est illégal (comme faire voler un drone au dessus des gens) pour ensuite se plaindre d être réprimandé. Que je sache, ce jeune homme n'a pas été maltraité. Pourquoi se plaindre ?",fr,,1,0,2,[],[],https://twitter.com/DufeuAntoine/status/1336385685310365697,False,,,laveritepradama|T_Bouhafs
2020-12-08 18:55:47 UTC,2020-12-08,18:55:47,0,anongilet1,Gil 🍀 #CloversForAssange,,RT @YourMarkLubbers @ChalecosAmarill @YourAnonCentral @T_Bouhafs @Poulin2012 @carolinemecary @GuiraudInd @JLMelenchon  #FreeMarcelAiphan #RendezNousMarcel #FreeSpeech #FreePress #Anonymous #CensorShip #Anonymous,und,yourmarklubbers|chalecosamarill|youranoncentral|t_bouhafs|poulin2012|carolinemecary|guiraudind|jlmelenchon,0,0,2,"['freemarcelaiphan', 'rendeznousmarcel', 'freespeech', 'freepress', 'anonymous', 'censorship', 'anonymous']",[],https://twitter.com/AnonGilet1/status/1336383993336492034,False,https://twitter.com/AnonGilet1/status/1336361870794616832,,
2020-12-08 18:53:11 UTC,2020-12-08,18:53:11,0,yaobuyao,Stéphane YAOB,,"@AA_Avocats @T_Bouhafs Le laïcisme, c’est comme le droit-de-l’hommisme ou le gentillisme. Comme si on pouvait être trop gentil , ou trop laïc.",fr,,0,0,4,[],[],https://twitter.com/YAOBUYAO/status/1336383338530164741,False,,,AA_Avocats|T_Bouhafs
2020-12-08 18:53:03 UTC,2020-12-08,18:53:03,0,tyca65,𝕋𝕐ℂ𝔸 φ / 🅽°4441,,@Poulin2012 @T_Bouhafs @GaspardGlanz Quand on voit le journalisme sur les chaînes d’info... ça fait peur ! Ce sont des caisses de résonance du pouvoir,fr,,0,0,1,[],[],https://twitter.com/Tyca65/status/1336383306267570179,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 18:50:27 UTC,2020-12-08,18:50:27,0,hmellass,hicham,,@Poulin2012 @T_Bouhafs @GaspardGlanz Quel culot !!,es,,0,0,0,[],[],https://twitter.com/HMellass/status/1336382651960348674,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 18:48:36 UTC,2020-12-08,18:48:36,0,twzkal,KalTWZ,,@T_Bouhafs Magique 🙏👍,fr,,0,0,0,[],[],https://twitter.com/TWZkal/status/1336382186681982982,False,,,T_Bouhafs
2020-12-08 18:41:04 UTC,2020-12-08,18:41:04,0,lechercheurdor,lechercheurdor 🔻 🐝🌻🌿,,@Poulin2012 @T_Bouhafs @GaspardGlanz C’est vraiment le vieux monde. Je ne regrette pas de ne plus regarder les journaux tv.,fr,,0,0,2,[],[],https://twitter.com/lechercheurdor/status/1336380291208925184,False,,,Poulin2012|T_Bouhafs|GaspardGlanz
2020-12-08 18:37:53 UTC,2020-12-08,18:37:53,0,dehrervan,Edgar Van Dehrer,,@eddy_leclerc @Poulin2012 @T_Bouhafs @GaspardGlanz  https://t.co/UpJSOhgoFL,und,,0,0,0,[],[],https://twitter.com/DehrerVan/status/1336379490809864192,False,,,eddy_leclerc|Poulin2012|T_Bouhafs
